"UsageDate","SubscriptionName","CostUSD","Cost","Currency"
"2026-02-01","Digital Engineering CMP Production","17975.9474821374","17975.9474821374","USD"
"2026-02-01","Digital Engineering Content Search Production","899.653400342039","899.653400342039","USD"
"2026-02-01","Digital Engineering Cloud FinOps Sandbox","89.644302815142","89.644302815142","USD"
"2026-02-01","Automation Services","54914.0260722721","54914.0260722721","USD"
"2026-02-01","Digital Engineering CIG ResortTech Development","25139.9846703538","25139.9846703538","USD"
"2026-02-01","Digital Engineering Configuration Services Production","16496.3391952309","16496.3391952309","USD"
"2026-02-01","Information Technology IAM Development","797.6937057278","797.6937057278","USD"
"2026-02-01","Microsoft Azure Enterprise","57042.0671353317","57042.0671353317","USD"
"2026-02-01","Digital Engineering Shopping Cart Development","2602.24525345528","2602.24525345528","USD"
"2026-02-01","Digital Engineering Payment Production","72634.8475931329","72634.8475931329","USD"
"2026-02-01","Information Technology Shared Services","44832.7036367618","44832.7036367618","USD"
"2026-02-01","Digital Engineering Shared Services","20562.1997230472","20562.1997230472","USD"
"2026-02-01","Digital Engineering Identity Development","2853.4098782825","2853.4098782825","USD"
"2026-02-01","Digital Engineering Guest Services Production","20991.9579775384","20991.9579775384","USD"
"2026-02-01","Digital Engineering Web Gen 3 Development","4106.27141867192","4106.27141867192","USD"
"2026-02-01","GraphQL Development","1623.73170741279","1623.73170741279","USD"
"2026-02-01","GraphQL Production","609.660750029728","609.660750029728","USD"
"2026-02-01","Digital Engineering Book Now Production","1498.54676661548","1498.54676661548","USD"
"2026-02-01","GraphQL QA","2813.31695030981","2813.31695030981","USD"
"2026-02-01","Digital Engineering Shopping Cart Production","4751.20997395733","4751.20997395733","USD"
"2026-02-01","Digital Engineering Non Ecommerce Production","6308.7552594122","6308.7552594122","USD"
"2026-02-01","TCOLV-Gaming","0.000054432","0.000054432","USD"
"2026-02-01","Enterprise Search Engine Optimization Production","0.1226174796","0.1226174796","USD"
"2026-02-01","Digital Engineering CIG Data Production","79400.3196945024","79400.3196945024","USD"
"2026-02-01","Digital Engineering Customer Production","8091.4064461057","8091.4064461057","USD"
"2026-02-01","IT Security Production","18.5500114797694","18.5500114797694","USD"
"2026-02-01","Digital Engineering CRM Personalization Production","140825.151540521","140825.151540521","USD"
"2026-02-01","Digital Engineering Identity Production","19891.2600770518","19891.2600770518","USD"
"2026-02-01","Digital Engineering CRM Personalization Development","6208.74787394732","6208.74787394732","USD"
"2026-02-01","Digital Engineering Legacy Loyalty Production","7895.51424947583","7895.51424947583","USD"
"2026-02-01","MGM Horizon Development","0.0134791704","0.0134791704","USD"
"2026-02-01","Digital Engineering CIG Development","189.597679964058","189.597679964058","USD"
"2026-02-01","Digital Engineering TDD Datacenter Services Production","1.2442329","1.2442329","USD"
"2026-02-01","Digital Engineering Book Now Development","1156.31847221346","1156.31847221346","USD"
"2026-02-01","DNS Services","1134.44975937027","1134.44975937027","USD"
"2026-02-01","GraphQL Preprod","856.539695774581","856.539695774581","USD"
"2026-02-01","TCOLV-Sandbox","86.4916107115748","86.4916107115748","USD"
"2026-02-01","Monitoring Services","0.01328142312","0.01328142312","USD"
"2026-02-01","Information Technology My MGM Lite Development","273.567847160022","273.567847160022","USD"
"2026-02-01","Digital Engineering Contentstack Development","2150.17841170696","2150.17841170696","USD"
"2026-02-01","Digital Engineering Internal AI Development","0.7612119","0.7612119","USD"
"2026-02-01","Information Technology Point of Sale Development","3120.95550753293","3120.95550753293","USD"
"2026-02-01","Digital Engineering Customer Development","3396.05916345587","3396.05916345587","USD"
"2026-02-01","Digital Engineering Data Services Development","61848.2634160277","61848.2634160277","USD"
"2026-02-01","Digital Engineering AIMLDS Development","21212.7471648472","21212.7471648472","USD"
"2026-02-01","Digital Engineering Event Infrastructure Production","705.142768469348","705.142768469348","USD"
"2026-02-01","Microsoft Azure Enterprise","44.2439516129031","44.2439516129031","USD"
"2026-02-01","Digital Engineering Identity v2 Production","1226.28939295922","1226.28939295922","USD"
